X,Y,Date,Daily.Max.8.hour.Ozone.Concentration
-74.51625,43.44957,03/19/2019,0.045
-74.51625,43.44957,03/20/2019,0.053
-74.51625,43.44957,03/21/2019,0.046
-74.51625,43.44957,03/22/2019,0.041
-74.51625,43.44957,03/23/2019,0.045
-74.51625,43.44957,03/24/2019,0.053
-74.51625,43.44957,03/25/2019,0.045
-74.51625,43.44957,03/26/2019,0.043
-74.51625,43.44957,03/27/2019,0.048
-74.51625,43.44957,03/28/2019,0.053
-74.51625,43.44957,03/29/2019,0.043
-74.51625,43.44957,03/30/2019,0.038
-74.51625,43.44957,03/31/2019,0.041
-74.51625,43.44957,04/01/2019,0.045
-74.51625,43.44957,04/04/2019,0.044
-74.51625,43.44957,04/05/2019,0.041
-74.51625,43.44957,04/06/2019,0.043
-74.51625,43.44957,04/07/2019,0.049
-74.51625,43.44957,04/08/2019,0.049
-74.51625,43.44957,04/09/2019,0.041
-74.51625,43.44957,04/10/2019,0.038
-74.51625,43.44957,04/11/2019,0.044
-74.51625,43.44957,04/12/2019,0.047
-74.51625,43.44957,04/13/2019,0.052
-74.51625,43.44957,04/14/2019,0.043
-74.51625,43.44957,04/15/2019,0.041
-74.51625,43.44957,04/17/2019,0.045
-74.51625,43.44957,04/18/2019,0.045
-74.51625,43.44957,04/19/2019,0.034
-74.51625,43.44957,04/20/2019,0.04
-74.51625,43.44957,04/21/2019,0.033
-74.51625,43.44957,04/22/2019,0.043
-74.51625,43.44957,04/23/2019,0.046
-74.51625,43.44957,04/24/2019,0.033
-74.51625,43.44957,04/25/2019,0.048
-74.51625,43.44957,04/26/2019,0.04
-74.51625,43.44957,04/27/2019,0.037
-74.51625,43.44957,04/28/2019,0.04
-74.51625,43.44957,04/29/2019,0.044
-74.51625,43.44957,04/30/2019,0.04
-74.51625,43.44957,05/01/2019,0.035
-74.51625,43.44957,05/02/2019,0.035
-74.51625,43.44957,05/03/2019,0.031
-74.51625,43.44957,05/04/2019,0.03
-74.51625,43.44957,05/05/2019,0.039
-74.51625,43.44957,05/06/2019,0.036
-74.51625,43.44957,05/07/2019,0.04
-74.51625,43.44957,05/08/2019,0.048
-74.51625,43.44957,05/09/2019,0.046
-74.51625,43.44957,05/10/2019,0.037
-74.51625,43.44957,05/11/2019,0.04
-74.51625,43.44957,05/12/2019,0.033
-74.51625,43.44957,05/13/2019,0.041
-74.51625,43.44957,05/14/2019,0.028
-74.51625,43.44957,05/15/2019,0.037
-74.51625,43.44957,05/16/2019,0.044
-74.51625,43.44957,05/17/2019,0.048
-74.51625,43.44957,05/18/2019,0.045
-74.51625,43.44957,05/19/2019,0.046
-74.51625,43.44957,05/20/2019,0.046
-74.51625,43.44957,05/21/2019,0.037
-74.51625,43.44957,05/22/2019,0.041
-74.51625,43.44957,05/23/2019,0.042
-74.51625,43.44957,05/24/2019,0.029
-74.51625,43.44957,05/25/2019,0.038
-74.51625,43.44957,05/26/2019,0.048
-74.51625,43.44957,05/27/2019,0.041
-74.51625,43.44957,05/28/2019,0.025
-74.51625,43.44957,05/29/2019,0.025
-74.51625,43.44957,05/30/2019,0.041
-74.51625,43.44957,05/31/2019,0.037
-74.51625,43.44957,06/01/2019,0.054
-74.51625,43.44957,06/02/2019,0.042
-74.51625,43.44957,06/03/2019,0.032
-74.51625,43.44957,06/05/2019,0.049
-74.51625,43.44957,06/06/2019,0.04
-74.51625,43.44957,06/07/2019,0.039
-74.51625,43.44957,06/08/2019,0.045
-74.51625,43.44957,06/09/2019,0.049
-74.51625,43.44957,06/10/2019,0.048
-74.51625,43.44957,06/11/2019,0.037
-74.51625,43.44957,06/12/2019,0.038
-74.51625,43.44957,06/13/2019,0.036
-74.51625,43.44957,06/14/2019,0.037
-74.51625,43.44957,06/15/2019,0.047
-74.51625,43.44957,06/16/2019,0.026
-74.51625,43.44957,06/17/2019,0.026
-74.51625,43.44957,06/18/2019,0.034
-74.51625,43.44957,06/19/2019,0.045
-74.51625,43.44957,06/20/2019,0.032
-74.51625,43.44957,06/21/2019,0.034
-74.51625,43.44957,06/22/2019,0.036
-74.51625,43.44957,06/23/2019,0.035
-74.51625,43.44957,06/24/2019,0.037
-74.51625,43.44957,06/25/2019,0.049
-74.51625,43.44957,06/26/2019,0.052
-74.51625,43.44957,06/27/2019,0.043
-74.51625,43.44957,06/28/2019,0.056
-74.51625,43.44957,06/29/2019,0.055
-74.51625,43.44957,06/30/2019,0.029
-74.51625,43.44957,07/01/2019,0.029
-74.51625,43.44957,07/02/2019,0.04
-74.51625,43.44957,07/03/2019,0.038
-74.51625,43.44957,07/04/2019,0.041
-74.51625,43.44957,07/05/2019,0.047
-74.51625,43.44957,07/06/2019,0.041
-74.51625,43.44957,07/07/2019,0.027
-74.51625,43.44957,07/08/2019,0.036
-74.51625,43.44957,07/09/2019,0.033
-74.51625,43.44957,07/10/2019,0.048
-74.51625,43.44957,07/11/2019,0.042
-74.51625,43.44957,07/12/2019,0.029
-74.51625,43.44957,07/13/2019,0.043
-74.51625,43.44957,07/14/2019,0.031
-74.51625,43.44957,07/15/2019,0.029
-74.51625,43.44957,07/16/2019,0.046
-74.51625,43.44957,07/17/2019,0.025
-74.51625,43.44957,07/18/2019,0.029
-74.51625,43.44957,07/19/2019,0.045
-74.51625,43.44957,07/20/2019,0.042
-74.51625,43.44957,07/21/2019,0.042
-74.51625,43.44957,07/22/2019,0.022
-74.51625,43.44957,07/24/2019,0.031
-74.51625,43.44957,07/25/2019,0.03
-74.51625,43.44957,07/26/2019,0.041
-74.51625,43.44957,07/27/2019,0.045
-74.51625,43.44957,07/28/2019,0.054
-74.51625,43.44957,07/29/2019,0.049
-74.51625,43.44957,07/30/2019,0.046
-74.51625,43.44957,07/31/2019,0.037
-74.51625,43.44957,08/01/2019,0.036
-74.51625,43.44957,08/02/2019,0.044
-74.51625,43.44957,08/03/2019,0.052
-74.51625,43.44957,08/04/2019,0.037
-74.51625,43.44957,08/05/2019,0.037
-74.51625,43.44957,08/06/2019,0.052
-74.51625,43.44957,08/07/2019,0.038
-74.51625,43.44957,08/08/2019,0.044
-74.51625,43.44957,08/09/2019,0.029
-74.51625,43.44957,08/10/2019,0.02
-74.51625,43.44957,08/11/2019,0.03
-74.51625,43.44957,08/12/2019,0.05
-74.51625,43.44957,08/13/2019,0.038
-74.51625,43.44957,08/14/2019,0.027
-74.51625,43.44957,08/15/2019,0.031
-74.51625,43.44957,08/16/2019,0.029
-74.51625,43.44957,08/17/2019,0.042
-74.51625,43.44957,08/18/2019,0.037
-74.51625,43.44957,08/19/2019,0.042
-74.51625,43.44957,08/20/2019,0.039
-74.51625,43.44957,08/21/2019,0.032
-74.51625,43.44957,08/22/2019,0.033
-74.51625,43.44957,08/23/2019,0.025
-74.51625,43.44957,08/24/2019,0.018
-74.51625,43.44957,08/25/2019,0.025
-74.51625,43.44957,08/26/2019,0.035
-74.51625,43.44957,08/27/2019,0.036
-74.51625,43.44957,08/28/2019,0.028
-74.51625,43.44957,08/29/2019,0.033
-74.51625,43.44957,08/30/2019,0.038
-74.51625,43.44957,08/31/2019,0.031
-74.51625,43.44957,09/01/2019,0.025
-74.51625,43.44957,09/02/2019,0.032
-74.51625,43.44957,09/03/2019,0.036
-74.51625,43.44957,09/04/2019,0.033
-74.51625,43.44957,09/05/2019,0.031
-74.51625,43.44957,09/06/2019,0.033
-74.51625,43.44957,09/07/2019,0.034
-74.51625,43.44957,09/08/2019,0.025
-74.51625,43.44957,09/09/2019,0.025
-74.51625,43.44957,09/10/2019,0.04
-74.51625,43.44957,09/11/2019,0.045
-74.51625,43.44957,09/12/2019,0.013
-74.51625,43.44957,09/13/2019,0.031
-74.51625,43.44957,09/14/2019,0.024
-74.51625,43.44957,09/15/2019,0.037
-74.51625,43.44957,09/16/2019,0.035
-74.51625,43.44957,09/17/2019,0.036
-74.51625,43.44957,09/18/2019,0.031
-74.51625,43.44957,09/19/2019,0.033
-74.51625,43.44957,09/20/2019,0.04
-74.51625,43.44957,09/21/2019,0.041
-74.51625,43.44957,09/22/2019,0.051
-74.51625,43.44957,09/24/2019,0.025
-74.51625,43.44957,09/25/2019,0.032
-74.51625,43.44957,09/26/2019,0.036
-74.51625,43.44957,09/27/2019,0.033
-74.51625,43.44957,09/28/2019,0.048
-74.51625,43.44957,09/29/2019,0.031
-74.51625,43.44957,09/30/2019,0.028
-74.51625,43.44957,10/01/2019,0.041
-74.51625,43.44957,10/02/2019,0.024
-74.51625,43.44957,10/03/2019,0.021
-74.51625,43.44957,10/04/2019,0.033
-74.51625,43.44957,10/05/2019,0.029
-74.51625,43.44957,10/06/2019,0.027
-74.51625,43.44957,10/07/2019,0.035
-74.51625,43.44957,10/09/2019,0.025
-74.51625,43.44957,10/10/2019,0.034
-74.51625,43.44957,10/11/2019,0.041
-74.51625,43.44957,10/12/2019,0.032
-74.51625,43.44957,10/13/2019,0.039
-74.51625,43.44957,10/14/2019,0.038
-74.51625,43.44957,10/15/2019,0.032
-74.51625,43.44957,10/16/2019,0.039
-74.51625,43.44957,10/17/2019,0.036
-74.51625,43.44957,10/18/2019,0.026
-74.51625,43.44957,10/19/2019,0.029
-74.51625,43.44957,10/20/2019,0.023
-74.51625,43.44957,10/21/2019,0.038
-74.51625,43.44957,10/22/2019,0.038
-74.51625,43.44957,10/23/2019,0.037
-74.51625,43.44957,10/24/2019,0.038
-74.51625,43.44957,10/25/2019,0.024
-74.51625,43.44957,10/26/2019,0.031
-74.51625,43.44957,10/27/2019,0.032
-74.51625,43.44957,10/28/2019,0.028
-74.51625,43.44957,10/29/2019,0.027
-74.51625,43.44957,10/30/2019,0.031
-74.51625,43.44957,11/04/2019,0.031
-74.51625,43.44957,11/06/2019,0.038
-74.51625,43.44957,11/07/2019,0.032
-74.51625,43.44957,11/08/2019,0.03
-74.51625,43.44957,11/09/2019,0.031
-74.51625,43.44957,11/10/2019,0.03
-74.51625,43.44957,11/11/2019,0.025
-74.51625,43.44957,11/12/2019,0.038
-74.51625,43.44957,11/13/2019,0.035
-74.51625,43.44957,11/14/2019,0.032
-74.51625,43.44957,11/15/2019,0.037
-74.51625,43.44957,11/16/2019,0.037
-74.51625,43.44957,11/17/2019,0.037
-74.51625,43.44957,11/18/2019,0.037
-74.51625,43.44957,11/19/2019,0.032
-74.51625,43.44957,11/20/2019,0.033
-74.51625,43.44957,11/21/2019,0.034
-74.51625,43.44957,11/22/2019,0.037
-74.51625,43.44957,11/23/2019,0.038
-74.51625,43.44957,11/24/2019,0.029
-74.51625,43.44957,11/25/2019,0.027
-74.51625,43.44957,11/26/2019,0.026
-74.51625,43.44957,11/27/2019,0.029
-74.51625,43.44957,11/28/2019,0.033
-74.51625,43.44957,11/29/2019,0.031
-74.98538,43.68578,05/22/2019,0.04
-74.98538,43.68578,05/23/2019,0.042
-74.98538,43.68578,05/24/2019,0.026
-74.98538,43.68578,05/25/2019,0.031
-74.98538,43.68578,05/26/2019,0.044
-74.98538,43.68578,05/27/2019,0.039
-74.98538,43.68578,05/28/2019,0.027
-74.98538,43.68578,05/29/2019,0.025
-74.98538,43.68578,05/30/2019,0.037
-74.98538,43.68578,05/31/2019,0.037
-74.98538,43.68578,06/01/2019,0.048
-74.98538,43.68578,06/02/2019,0.036
-74.98538,43.68578,06/03/2019,0.028
-74.98538,43.68578,06/04/2019,0.034
-74.98538,43.68578,06/05/2019,0.031
-74.98538,43.68578,06/06/2019,0.033
-74.98538,43.68578,06/07/2019,0.036
-74.98538,43.68578,06/08/2019,0.045
-74.98538,43.68578,06/09/2019,0.044
-74.98538,43.68578,06/10/2019,0.047
-74.98538,43.68578,06/11/2019,0.034
-74.98538,43.68578,06/12/2019,0.039
-74.98538,43.68578,06/13/2019,0.037
-74.98538,43.68578,06/14/2019,0.024
-74.98538,43.68578,06/15/2019,0.037
-74.98538,43.68578,06/16/2019,0.025
-74.98538,43.68578,06/17/2019,0.026
-74.98538,43.68578,06/18/2019,0.034
-74.98538,43.68578,06/19/2019,0.043
-74.98538,43.68578,06/20/2019,0.035
-74.98538,43.68578,06/21/2019,0.032
-74.98538,43.68578,06/22/2019,0.033
-74.98538,43.68578,06/23/2019,0.032
-74.98538,43.68578,06/24/2019,0.039
-74.98538,43.68578,06/25/2019,0.049
-74.98538,43.68578,06/26/2019,0.048
-74.98538,43.68578,06/27/2019,0.041
-74.98538,43.68578,06/28/2019,0.048
-74.98538,43.68578,06/29/2019,0.048
-74.98538,43.68578,06/30/2019,0.021
-74.98538,43.68578,07/01/2019,0.026
-74.98538,43.68578,07/02/2019,0.037
-74.98538,43.68578,07/03/2019,0.037
-74.98538,43.68578,07/04/2019,0.033
-74.98538,43.68578,07/05/2019,0.037
-74.98538,43.68578,07/06/2019,0.031
-74.98538,43.68578,07/07/2019,0.028
-74.98538,43.68578,07/08/2019,0.033
-74.98538,43.68578,07/09/2019,0.031
-74.98538,43.68578,07/10/2019,0.041
-74.98538,43.68578,07/11/2019,0.036
-74.98538,43.68578,07/12/2019,0.024
-74.98538,43.68578,07/13/2019,0.035
-74.98538,43.68578,07/14/2019,0.023
-74.98538,43.68578,07/15/2019,0.024
-74.98538,43.68578,07/16/2019,0.038
-74.98538,43.68578,07/17/2019,0.021
-74.98538,43.68578,07/18/2019,0.024
-74.98538,43.68578,07/19/2019,0.034
-74.98538,43.68578,07/20/2019,0.027
-74.98538,43.68578,07/21/2019,0.037
-74.98538,43.68578,07/22/2019,0.017
-74.98538,43.68578,07/23/2019,0.028
-74.98538,43.68578,07/24/2019,0.028
-74.98538,43.68578,07/25/2019,0.029
-74.98538,43.68578,07/26/2019,0.034
-74.98538,43.68578,07/27/2019,0.036
-74.98538,43.68578,07/28/2019,0.042
-74.98538,43.68578,07/29/2019,0.04
-74.98538,43.68578,07/30/2019,0.035
-74.98538,43.68578,07/31/2019,0.035
-74.98538,43.68578,08/01/2019,0.033
-74.98538,43.68578,08/02/2019,0.039
-74.98538,43.68578,08/03/2019,0.049
-74.98538,43.68578,08/04/2019,0.034
-74.98538,43.68578,08/05/2019,0.032
-74.98538,43.68578,08/06/2019,0.046
-74.98538,43.68578,08/07/2019,0.035
-74.98538,43.68578,08/08/2019,0.035
-74.98538,43.68578,08/09/2019,0.023
-74.98538,43.68578,08/10/2019,0.018
-74.98538,43.68578,08/11/2019,0.027
-74.98538,43.68578,08/12/2019,0.038
-74.98538,43.68578,08/13/2019,0.038
-74.98538,43.68578,08/14/2019,0.025
-74.98538,43.68578,08/15/2019,0.027
-74.98538,43.68578,08/16/2019,0.025
-74.98538,43.68578,08/17/2019,0.032
-74.98538,43.68578,08/18/2019,0.032
-74.98538,43.68578,08/19/2019,0.034
-74.98538,43.68578,08/20/2019,0.031
-74.98538,43.68578,08/21/2019,0.029
-74.98538,43.68578,08/22/2019,0.026
-74.98538,43.68578,08/23/2019,0.023
-74.98538,43.68578,08/24/2019,0.017
-74.98538,43.68578,08/25/2019,0.02
-74.98538,43.68578,08/26/2019,0.029
-74.98538,43.68578,08/27/2019,0.034
-74.98538,43.68578,08/28/2019,0.022
-74.98538,43.68578,08/29/2019,0.027
-74.98538,43.68578,08/30/2019,0.034
-74.98538,43.68578,08/31/2019,0.025
-74.98538,43.68578,09/01/2019,0.028
-74.98538,43.68578,09/02/2019,0.027
-74.98538,43.68578,09/03/2019,0.031
-74.98538,43.68578,09/04/2019,0.028
-74.98538,43.68578,09/05/2019,0.027
-74.98538,43.68578,09/06/2019,0.031
-74.98538,43.68578,09/07/2019,0.029
-74.98538,43.68578,09/08/2019,0.021
-74.98538,43.68578,09/09/2019,0.023
-74.98538,43.68578,09/10/2019,0.029
-74.98538,43.68578,09/11/2019,0.035
-74.98538,43.68578,09/12/2019,0.021
-74.98538,43.68578,09/13/2019,0.029
-74.98538,43.68578,09/14/2019,0.021
-74.98538,43.68578,09/15/2019,0.028
-74.98538,43.68578,09/16/2019,0.03
-74.98538,43.68578,09/17/2019,0.033
-74.98538,43.68578,09/18/2019,0.026
-74.98538,43.68578,09/19/2019,0.029
-74.98538,43.68578,09/20/2019,0.034
-74.98538,43.68578,09/21/2019,0.038
-74.98538,43.68578,09/22/2019,0.037
-74.98538,43.68578,09/23/2019,0.026
-74.98538,43.68578,10/01/2019,0.03
-74.98538,43.68578,10/02/2019,0.016
-74.98538,43.68578,10/03/2019,0.021
-74.98538,43.68578,10/04/2019,0.028
-74.98538,43.68578,10/05/2019,0.03
-74.98538,43.68578,10/06/2019,0.027
-74.98538,43.68578,10/07/2019,0.028
-74.98538,43.68578,10/08/2019,0.024
-74.98538,43.68578,10/09/2019,0.025
-74.98538,43.68578,10/10/2019,0.033
-74.98538,43.68578,10/11/2019,0.039
-74.98538,43.68578,10/12/2019,0.027
-74.98538,43.68578,10/13/2019,0.039
-74.98538,43.68578,10/14/2019,0.032
-74.98538,43.68578,10/15/2019,0.027
-74.98538,43.68578,10/16/2019,0.041
-74.98538,43.68578,10/17/2019,0.035
-74.98538,43.68578,10/18/2019,0.022
-74.98538,43.68578,10/19/2019,0.024
-74.98538,43.68578,10/20/2019,0.029
-74.98538,43.68578,10/21/2019,0.04
-74.98538,43.68578,10/22/2019,0.04
-74.98538,43.68578,10/23/2019,0.03
-74.98538,43.68578,10/24/2019,0.025
-74.98538,43.68578,10/25/2019,0.023
-74.98538,43.68578,10/26/2019,0.032
-74.98538,43.68578,10/27/2019,0.033
-74.98538,43.68578,10/28/2019,0.031
-74.98538,43.68578,10/29/2019,0.028
-74.98538,43.68578,10/30/2019,0.027
-74.98538,43.68578,10/31/2019,0.022
-74.98538,43.68578,11/02/2019,0.028
-74.98538,43.68578,11/03/2019,0.027
-74.98538,43.68578,11/04/2019,0.029
-74.98538,43.68578,11/05/2019,0.032
-74.98538,43.68578,11/06/2019,0.034
-74.98538,43.68578,11/07/2019,0.029
-74.98538,43.68578,11/08/2019,0.028
-74.98538,43.68578,11/09/2019,0.028
-74.98538,43.68578,11/10/2019,0.025
-74.98538,43.68578,11/11/2019,0.027
-74.98538,43.68578,11/12/2019,0.035
-74.98538,43.68578,11/13/2019,0.034
-74.98538,43.68578,11/14/2019,0.032
-74.98538,43.68578,11/15/2019,0.036
-74.98538,43.68578,11/16/2019,0.035
-74.98538,43.68578,11/17/2019,0.037
-74.98538,43.68578,11/18/2019,0.036
-74.98538,43.68578,11/19/2019,0.031
-74.98538,43.68578,11/20/2019,0.032
-74.98538,43.68578,11/21/2019,0.031
-74.98538,43.68578,11/22/2019,0.028
-74.98538,43.68578,11/23/2019,0.033
-74.98538,43.68578,11/24/2019,0.028
-74.98538,43.68578,11/25/2019,0.022
-74.98538,43.68578,11/26/2019,0.025
-74.98538,43.68578,11/27/2019,0.033
-74.98538,43.68578,11/28/2019,0.03
-74.98538,43.68578,11/29/2019,0.029
-75.97316,44.08747,03/01/2019,0.047
-75.97316,44.08747,03/03/2019,0.045
-75.97316,44.08747,03/05/2019,0.039
-75.97316,44.08747,03/06/2019,0.04
-75.97316,44.08747,03/07/2019,0.04
-75.97316,44.08747,03/08/2019,0.047
-75.97316,44.08747,03/09/2019,0.054
-75.97316,44.08747,03/10/2019,0.05
-75.97316,44.08747,03/11/2019,0.049
-75.97316,44.08747,03/12/2019,0.046
-75.97316,44.08747,03/13/2019,0.046
-75.97316,44.08747,03/14/2019,0.051
-75.97316,44.08747,03/15/2019,0.039
-75.97316,44.08747,03/16/2019,0.042
-75.97316,44.08747,03/17/2019,0.042
-75.97316,44.08747,03/19/2019,0.044
-75.97316,44.08747,03/20/2019,0.053
-75.97316,44.08747,03/21/2019,0.048
-75.97316,44.08747,03/22/2019,0.042
-75.97316,44.08747,03/23/2019,0.044
-75.97316,44.08747,03/24/2019,0.045
-75.97316,44.08747,03/25/2019,0.043
-75.97316,44.08747,03/26/2019,0.044
-75.97316,44.08747,03/27/2019,0.048
-75.97316,44.08747,03/28/2019,0.046
-75.97316,44.08747,03/29/2019,0.039
-75.97316,44.08747,03/30/2019,0.048
-75.97316,44.08747,03/31/2019,0.04
-75.97316,44.08747,04/01/2019,0.044
-75.97316,44.08747,04/02/2019,0.049
-75.97316,44.08747,04/03/2019,0.043
-75.97316,44.08747,04/04/2019,0.04
-75.97316,44.08747,04/05/2019,0.037
-75.97316,44.08747,04/06/2019,0.04
-75.97316,44.08747,04/07/2019,0.04
-75.97316,44.08747,04/08/2019,0.04
-75.97316,44.08747,04/09/2019,0.026
-75.97316,44.08747,04/10/2019,0.036
-75.97316,44.08747,04/11/2019,0.038
-75.97316,44.08747,04/12/2019,0.043
-75.97316,44.08747,04/13/2019,0.049
-75.97316,44.08747,04/14/2019,0.032
-75.97316,44.08747,04/15/2019,0.036
-75.97316,44.08747,04/16/2019,0.04
-75.97316,44.08747,04/17/2019,0.043
-75.97316,44.08747,04/18/2019,0.048
-75.97316,44.08747,04/19/2019,0.032
-75.97316,44.08747,04/20/2019,0.03
-75.97316,44.08747,04/21/2019,0.035
-75.97316,44.08747,04/22/2019,0.035
-75.97316,44.08747,04/23/2019,0.04
-75.97316,44.08747,04/25/2019,0.042
-75.97316,44.08747,04/26/2019,0.046
-75.97316,44.08747,04/27/2019,0.032
-75.97316,44.08747,04/28/2019,0.039
-75.97316,44.08747,04/29/2019,0.041
-75.97316,44.08747,04/30/2019,0.044
-75.97316,44.08747,05/01/2019,0.036
-75.97316,44.08747,05/02/2019,0.033
-75.97316,44.08747,05/03/2019,0.024
-75.97316,44.08747,05/04/2019,0.028
-75.97316,44.08747,05/05/2019,0.038
-75.97316,44.08747,05/06/2019,0.052
-75.97316,44.08747,05/07/2019,0.035
-75.97316,44.08747,05/08/2019,0.044
-75.97316,44.08747,05/09/2019,0.045
-75.97316,44.08747,05/10/2019,0.033
-75.97316,44.08747,05/11/2019,0.033
-75.97316,44.08747,05/12/2019,0.038
-75.97316,44.08747,05/13/2019,0.041
-75.97316,44.08747,05/14/2019,0.031
-75.97316,44.08747,05/15/2019,0.04
-75.97316,44.08747,05/16/2019,0.036
-75.97316,44.08747,05/17/2019,0.039
-75.97316,44.08747,05/18/2019,0.029
-75.97316,44.08747,05/19/2019,0.042
-75.97316,44.08747,05/20/2019,0.041
-75.97316,44.08747,05/21/2019,0.038
-75.97316,44.08747,05/22/2019,0.037
-75.97316,44.08747,05/24/2019,0.034
-75.97316,44.08747,05/25/2019,0.038
-75.97316,44.08747,05/26/2019,0.038
-75.97316,44.08747,05/27/2019,0.033
-75.97316,44.08747,05/28/2019,0.032
-75.97316,44.08747,05/29/2019,0.04
-75.97316,44.08747,05/30/2019,0.04
-75.97316,44.08747,06/01/2019,0.05
-75.97316,44.08747,06/02/2019,0.036
-75.97316,44.08747,06/03/2019,0.031
-75.97316,44.08747,06/04/2019,0.029
-75.97316,44.08747,06/05/2019,0.031
-75.97316,44.08747,06/06/2019,0.03
-75.97316,44.08747,06/07/2019,0.034
-75.97316,44.08747,06/08/2019,0.045
-75.97316,44.08747,06/09/2019,0.055
-75.97316,44.08747,06/10/2019,0.038
-75.97316,44.08747,06/11/2019,0.036
-75.97316,44.08747,06/12/2019,0.041
-75.97316,44.08747,06/13/2019,0.033
-75.97316,44.08747,06/14/2019,0.037
-75.97316,44.08747,06/15/2019,0.045
-75.97316,44.08747,06/16/2019,0.025
-75.97316,44.08747,06/17/2019,0.028
-75.97316,44.08747,06/18/2019,0.034
-75.97316,44.08747,06/19/2019,0.041
-75.97316,44.08747,06/20/2019,0.029
-75.97316,44.08747,06/21/2019,0.031
-75.97316,44.08747,06/22/2019,0.031
-75.97316,44.08747,06/23/2019,0.03
-75.97316,44.08747,06/24/2019,0.042
-75.97316,44.08747,06/25/2019,0.051
-75.97316,44.08747,06/26/2019,0.059
-75.97316,44.08747,06/27/2019,0.059
-75.97316,44.08747,06/28/2019,0.055
-75.97316,44.08747,06/29/2019,0.053
-75.97316,44.08747,06/30/2019,0.017
-75.97316,44.08747,07/01/2019,0.023
-75.97316,44.08747,07/02/2019,0.046
-75.97316,44.08747,07/03/2019,0.037
-75.97316,44.08747,07/04/2019,0.035
-75.97316,44.08747,07/05/2019,0.046
-75.97316,44.08747,07/06/2019,0.029
-75.97316,44.08747,07/07/2019,0.029
-75.97316,44.08747,07/08/2019,0.034
-75.97316,44.08747,07/09/2019,0.031
-75.97316,44.08747,07/10/2019,0.044
-75.97316,44.08747,07/11/2019,0.045
-75.97316,44.08747,07/12/2019,0.027
-75.97316,44.08747,07/13/2019,0.04
-75.97316,44.08747,07/14/2019,0.018
-75.97316,44.08747,07/15/2019,0.022
-75.97316,44.08747,07/16/2019,0.051
-75.97316,44.08747,07/17/2019,0.032
-75.97316,44.08747,07/18/2019,0.026
-75.97316,44.08747,07/19/2019,0.055
-75.97316,44.08747,07/20/2019,0.048
-75.97316,44.08747,07/21/2019,0.037
-75.97316,44.08747,07/22/2019,0.019
-75.97316,44.08747,07/23/2019,0.027
-75.97316,44.08747,07/24/2019,0.028
-75.97316,44.08747,07/25/2019,0.036
-75.97316,44.08747,07/26/2019,0.05
-75.97316,44.08747,07/27/2019,0.056
-75.97316,44.08747,07/28/2019,0.054
-75.97316,44.08747,07/29/2019,0.056
-75.97316,44.08747,07/30/2019,0.047
-75.97316,44.08747,07/31/2019,0.032
-75.97316,44.08747,08/01/2019,0.037
-75.97316,44.08747,08/02/2019,0.038
-75.97316,44.08747,08/03/2019,0.044
-75.97316,44.08747,08/04/2019,0.031
-75.97316,44.08747,08/05/2019,0.036
-75.97316,44.08747,08/06/2019,0.05
-75.97316,44.08747,08/07/2019,0.034
-75.97316,44.08747,08/08/2019,0.042
-75.97316,44.08747,08/09/2019,0.028
-75.97316,44.08747,08/10/2019,0.019
-75.97316,44.08747,08/11/2019,0.034
-75.97316,44.08747,08/12/2019,0.05
-75.97316,44.08747,08/13/2019,0.032
-75.97316,44.08747,08/14/2019,0.026
-75.97316,44.08747,08/16/2019,0.039
-75.97316,44.08747,08/17/2019,0.031
-75.97316,44.08747,08/18/2019,0.039
-75.97316,44.08747,08/19/2019,0.044
-75.97316,44.08747,08/20/2019,0.038
-75.97316,44.08747,08/21/2019,0.045
-75.97316,44.08747,08/25/2019,0.022
-75.97316,44.08747,08/26/2019,0.032
-75.97316,44.08747,08/27/2019,0.036
-75.97316,44.08747,08/28/2019,0.019
-75.97316,44.08747,08/30/2019,0.04
-75.97316,44.08747,08/31/2019,0.024
-75.97316,44.08747,09/01/2019,0.024
-75.97316,44.08747,09/02/2019,0.032
-75.97316,44.08747,09/03/2019,0.033
-75.97316,44.08747,09/04/2019,0.026
-75.97316,44.08747,09/05/2019,0.029
-75.97316,44.08747,09/06/2019,0.028
-75.97316,44.08747,09/07/2019,0.03
-75.97316,44.08747,09/08/2019,0.019
-75.97316,44.08747,09/09/2019,0.027
-75.97316,44.08747,09/10/2019,0.037
-75.97316,44.08747,09/11/2019,0.044
-75.97316,44.08747,09/12/2019,0.029
-75.97316,44.08747,09/13/2019,0.031
-75.97316,44.08747,09/14/2019,0.036
-75.97316,44.08747,09/15/2019,0.031
-75.97316,44.08747,09/16/2019,0.031
-75.97316,44.08747,09/17/2019,0.03
-75.97316,44.08747,09/18/2019,0.026
-75.97316,44.08747,09/19/2019,0.035
-75.97316,44.08747,09/20/2019,0.043
-75.97316,44.08747,09/21/2019,0.049
-75.97316,44.08747,09/22/2019,0.05
-75.97316,44.08747,09/23/2019,0.036
-75.97316,44.08747,09/24/2019,0.019
-75.97316,44.08747,09/25/2019,0.04
-75.97316,44.08747,09/26/2019,0.035
-75.97316,44.08747,09/27/2019,0.045
-75.97316,44.08747,09/28/2019,0.038
-75.97316,44.08747,09/29/2019,0.024
-77.54817,43.14618,01/01/2019,0.022
-77.54817,43.14618,01/02/2019,0.023
-77.54817,43.14618,01/04/2019,0.029
-77.54817,43.14618,01/05/2019,0.02
-77.54817,43.14618,01/06/2019,0.034
